Latitude,Longitude,Year,Month,Ocean,Sample_Method,Concentration_pieces_m3,Risk_Label
32.37,-146.51,2004,8,Pacific Ocean,Neuston net,0.0,Low
35.99,-139.83,2019,8,Pacific Ocean,Manta net,7.831613,High
31.0,-61.77,1996,10,Atlantic Ocean,Neuston net,0.01512,Low
25.72,-58.75,1997,10,Atlantic Ocean,Neuston net,0.051836,Low
22.9,-59.27,1989,10,Atlantic Ocean,Neuston net,0.011628,Low
24.27,-59.93,1995,11,Atlantic Ocean,Neuston net,0.0,Low
20.79,-73.86,2006,4,Atlantic Ocean,Neuston net,0.01728,Low
24.59,-143.47,2004,2,Pacific Ocean,Neuston net,0.0,Low
25.69,-141.14,2011,2,Pacific Ocean,Neuston net,0.0,Low
28.54,-140.09,2006,12,Pacific Ocean,Neuston net,0.0,Low
30.5812,-145.0612,2018,11,Pacific Ocean,Manta net,17.133118,High
16.41,-65.4,2000,12,Atlantic Ocean,Neuston net,0.0,Low
15.09,-58.3,2007,10,Atlantic Ocean,Neuston net,0.00806,Low
14.03,-61.08,1993,11,Atlantic Ocean,Neuston net,0.00648,Low
12.67,-61.53,1992,12,Atlantic Ocean,Neuston net,0.0,Low
19.0386,-22.7221,2014,11,Atlantic Ocean,Grab sample,0.029,Low
21.42,-142.07,2012,10,Pacific Ocean,Neuston net,0.176404,High
16.68,-84.93,1998,4,Atlantic Ocean,Neuston net,0.0,Low
16.7005,-87.8818,2015,3,Atlantic Ocean,Grab sample,0.001,Low
11.98,-64.05,2003,12,Atlantic Ocean,Neuston net,0.0,Low
16.78,-72.77,1997,12,Atlantic Ocean,Neuston net,0.00216,Low
19.54,-73.88,1987,2,Atlantic Ocean,Neuston net,0.0144,Low
18.2642,-64.4505,2016,1,Atlantic Ocean,Grab sample,0.006,Low
-27.01542,-83.55402,2015,10,Pacific Ocean,Neuston net,0.0,Low
-4.02,-141.39,2002,3,Pacific Ocean,Neuston net,0.0,Low
19.43,-145.47,2007,11,Pacific Ocean,Neuston net,0.00432,Low
19.8,-143.03,2012,2,Pacific Ocean,Neuston net,0.0,Low
19.82,-74.67,2001,2,Atlantic Ocean,Neuston net,0.00216,Low
17.94803,-76.82367,2017,12,Atlantic Ocean,Manta net,0.52,High
20.61,-155.0,2008,11,Pacific Ocean,Neuston net,0.0,Low
32.5517,-159.9608,2009,9,Pacific Ocean,Neuston net,0.977401,High
33.35,-150.87,2010,8,Pacific Ocean,Neuston net,0.0,Low
40.58,-157.79,2010,7,Pacific Ocean,Neuston net,0.043748,Low
39.9,-157.2,2009,4,Pacific Ocean,Neuston net,0.0,Low
6.06,-161.56,2002,4,Pacific Ocean,Neuston net,0.0,Low
42.83,-70.46,2008,7,Atlantic Ocean,Neuston net,0.003084,Low
57.3386,9.5893,2018,6,Atlantic Ocean,Intake seawater pump,32.0,High
17.55,-158.31,2007,3,Pacific Ocean,Neuston net,0.011996,Low
18.46,-157.58,2003,12,Pacific Ocean,Neuston net,0.0,Low
19.24,-156.55,2007,11,Pacific Ocean,Neuston net,0.0,Low
42.1665,18.533167,2013,5,Atlantic Ocean,Neuston net,3.515625,High
41.66,3.051667,2017,8,Atlantic Ocean,Manta net,1.007811,High
46.2293,-124.0234,2015,1,Pacific Ocean,Grab sample,0.002,Low
48.185,-52.84,2016,6,Atlantic Ocean,Manta net,0.081288,High
40.86,-70.79,1999,10,Atlantic Ocean,Neuston net,0.00216,Low
42.05,-67.63,1996,7,Atlantic Ocean,Neuston net,0.022624,Low
38.7,-67.34,2001,6,Atlantic Ocean,Neuston net,0.0,Low
38.48294,-8.94286,2019,2,Atlantic Ocean,Neuston net,2.06111,High
36.696833,-3.862167,2020,7,Atlantic Ocean,Manta net,0.0,Low
33.444833,-143.083,2019,12,Pacific Ocean,Manta net,3.41776,High
31.904,-137.2726,2010,10,Pacific Ocean,Manta net,0.479,High
35.017,-137.0,1972,11,Pacific Ocean,Neuston net,0.0,Low
36.38,-66.11,1996,10,Atlantic Ocean,Neuston net,0.118792,High
20.37,-71.3,1992,2,Atlantic Ocean,Neuston net,0.014388,Low
24.9,-74.02,1995,5,Atlantic Ocean,Neuston net,0.028076,Low
24.37,-31.7817,2014,11,Atlantic Ocean,Grab sample,0.011,Low
25.6064,-23.6696,2014,11,Atlantic Ocean,Grab sample,0.004,Low
24.51,-84.31,2008,1,Atlantic Ocean,Neuston net,0.0,Low
24.37,-81.67,2007,2,Atlantic Ocean,Neuston net,0.0,Low
30.43,-60.55,1993,10,Atlantic Ocean,Neuston net,0.061208,Low
26.44,-58.02,1999,11,Atlantic Ocean,Neuston net,0.091476,High
21.82,-58.78,1992,10,Atlantic Ocean,Neuston net,0.0096,Low
27.9687,-82.5621,2016,11,Atlantic Ocean,Van Dorn sampler,0.0,Low
28.04,-140.48,2005,11,Pacific Ocean,Neuston net,0.0,Low
30.27,-76.76,2003,5,Atlantic Ocean,Neuston net,0.01944,Low
25.92,-77.53,1992,4,Atlantic Ocean,Neuston net,0.00432,Low
27.48,-77.71,2001,2,Atlantic Ocean,Neuston net,0.015916,Low
14.2,-60.58,1999,11,Atlantic Ocean,Neuston net,0.0,Low
13.88,-61.71,2004,11,Atlantic Ocean,Neuston net,0.0,Low
12.0,-61.48,1994,11,Atlantic Ocean,Neuston net,0.0,Low
12.13,-61.78,1986,11,Atlantic Ocean,Neuston net,0.0,Low
18.3871,-24.08,2014,11,Atlantic Ocean,Grab sample,0.003,Low
26.14,-143.12,2011,10,Pacific Ocean,Neuston net,0.0,Low
16.81,-81.25,2003,3,Atlantic Ocean,Neuston net,0.00432,Low
16.08,-62.2,1989,12,Atlantic Ocean,Neuston net,0.0108,Low
16.72,-63.6,1997,12,Atlantic Ocean,Neuston net,0.0,Low
15.9803,-61.7175,2014,2,Atlantic Ocean,Grab sample,0.0,Low
17.35,-60.75,1997,11,Atlantic Ocean,Neuston net,0.0144,Low
14.0907,-52.5901,2014,12,Atlantic Ocean,Grab sample,0.001,Low
5.79,-147.72,2012,11,Pacific Ocean,Neuston net,0.020772,Low
0.2891,-90.5589,2015,2,Pacific Ocean,Grab sample,0.003,Low
19.8,-143.03,2011,10,Pacific Ocean,Neuston net,0.0,Low
12.51,-128.9,2012,11,Pacific Ocean,Neuston net,0.0,Low
16.34,-76.54,2008,12,Atlantic Ocean,Neuston net,0.0,Low
10.38,-65.27,1995,12,Atlantic Ocean,Neuston net,0.0,Low
32.584,34.9055,2014,4,Atlantic Ocean,Manta net,17.938767,High
15.94,-162.49,2004,4,Pacific Ocean,Neuston net,0.0,Low
57.328333,-14.151333,2019,9,Atlantic Ocean,Neuston net,0.017606,Low
88.6113,-121.77868,2016,8,Arctic Ocean,CTD rosette sampler,21.0,High
18.46,-157.58,2004,4,Pacific Ocean,Neuston net,0.00432,Low
20.35,-154.67,2007,3,Pacific Ocean,Neuston net,0.0,Low
33.38,-156.38,2010,12,Pacific Ocean,Neuston net,0.0,Low
36.0311,-150.3133,2015,8,Pacific Ocean,Manta net,1.707602,High
43.26,-66.17,1992,5,Atlantic Ocean,Neuston net,0.00432,Low
43.42,-68.29,2001,8,Atlantic Ocean,Neuston net,0.0,Low
43.4,-68.32,1994,9,Atlantic Ocean,Neuston net,0.00216,Low
42.74,-70.3,2006,7,Atlantic Ocean,Neuston net,0.0,Low
43.2469,5.3522,2018,10,Atlantic Ocean,Manta net,0.100775,High
43.2528,5.3552,2019,6,Atlantic Ocean,Manta net,0.101626,High
36.874333,-7.976333,2018,6,Atlantic Ocean,Manta net,0.061327,Low
34.639333,-9.0965,2014,7,Atlantic Ocean,Manta net,0.214815,High
34.450167,-19.984333,2014,7,Atlantic Ocean,Manta net,0.346855,High
38.806333,9.479833,2021,9,Atlantic Ocean,Manta net,0.279242,High
47.7292,-122.5516,2014,12,Pacific Ocean,Grab sample,0.007,Low
48.7339,-123.1875,2015,10,Pacific Ocean,Grab sample,0.008,Low
39.61,-69.11,2002,6,Atlantic Ocean,Neuston net,0.051836,Low
41.75,-64.24,2002,5,Atlantic Ocean,Neuston net,0.0,Low
37.43,-65.38,1992,10,Atlantic Ocean,Neuston net,0.0,Low
37.3,-65.39,2003,10,Atlantic Ocean,Neuston net,0.0,Low
32.53,-60.62,1992,10,Atlantic Ocean,Neuston net,0.01512,Low
31.3922,-40.0811,2013,6,Atlantic Ocean,Neuston net,1.031906,High
34.85,-65.3,1995,10,Atlantic Ocean,Neuston net,0.060476,Low
36.08,-67.67,1987,5,Atlantic Ocean,Neuston net,0.025916,Low
41.77,-69.75,1993,6,Atlantic Ocean,Neuston net,0.0,Low
39.58,-69.65,1995,10,Atlantic Ocean,Neuston net,0.00216,Low
32.84,-147.81,2005,11,Pacific Ocean,Neuston net,0.0,Low
31.72,-144.77,2008,3,Pacific Ocean,Neuston net,0.0,Low
35.2701,-139.7401,2009,8,Pacific Ocean,Manta net,24.889,High
36.083,-140.7946,2008,2,Pacific Ocean,Neuston net,5.631634,High
27.3,-59.07,2005,4,Atlantic Ocean,Neuston net,0.02376,Low
22.05,-58.63,1991,10,Atlantic Ocean,Neuston net,0.0,Low
24.8,-57.9,1991,10,Atlantic Ocean,Neuston net,0.01944,Low
21.38,-68.05,1998,2,Atlantic Ocean,Neuston net,0.00432,Low
26.3333,-37.7217,2013,6,Atlantic Ocean,Neuston net,0.354302,High
23.7836,-22.7002,2014,11,Atlantic Ocean,Grab sample,0.06,Low
30.77,-61.33,2005,4,Atlantic Ocean,Neuston net,0.370372,High
28.04,-140.48,2005,5,Pacific Ocean,Neuston net,0.0,Low
27.8524,-82.4093,2017,4,Atlantic Ocean,Van Dorn sampler,1000.0,High
11.54,-67.44,1998,12,Atlantic Ocean,Neuston net,0.0,Low
17.65,-62.55,2000,5,Atlantic Ocean,Neuston net,0.00216,Low
15.22,-64.37,1991,11,Atlantic Ocean,Neuston net,0.0,Low
13.13,-60.16,1996,11,Atlantic Ocean,Neuston net,0.0,Low
27.03455,-130.82,2015,9,Pacific Ocean,Manta net,0.364115,High
26.14,-143.12,2012,2,Pacific Ocean,Neuston net,0.0,Low
5.79,-147.72,2012,9,Pacific Ocean,Neuston net,0.0,Low
19.24,-143.41,2009,2,Pacific Ocean,Neuston net,0.0,Low
19.04,-74.55,2008,4,Atlantic Ocean,Neuston net,0.007956,Low
17.83,-78.28,1996,4,Atlantic Ocean,Neuston net,0.00648,Low
33.1,-149.63,2008,12,Pacific Ocean,Neuston net,0.00216,Low
15.94,-162.49,2004,12,Pacific Ocean,Neuston net,0.0,Low
55.754833,-4.8885,2018,11,Atlantic Ocean,Neuston net,0.0,Low
55.586833,-4.763833,2018,11,Atlantic Ocean,Neuston net,0.02579,Low
69.550333,18.674167,2019,8,Arctic Ocean,Manta net,0.01513,Low
86.9868,-135.84,2016,8,Arctic Ocean,Intake seawater pump,1.5,High
22.9769,-153.4881,2019,1,Pacific Ocean,Manta net,1.015313,High
33.38,-156.38,2011,4,Pacific Ocean,Neuston net,0.0,Low
46.9092,-124.1755,2016,9,Pacific Ocean,Grab sample,0.0,Low
46.37,-124.24,2002,8,Pacific Ocean,Neuston net,0.00216,Low
43.19,-69.91,2005,9,Atlantic Ocean,Neuston net,0.00216,Low
42.9736,9.992533,2018,6,Atlantic Ocean,Manta net,0.192163,High
53.974833,-41.6575,2021,6,Atlantic Ocean,Manta net,0.030401,Low
40.93,-71.03,1998,10,Atlantic Ocean,Neuston net,0.0,Low
40.35,-70.39,1998,10,Atlantic Ocean,Neuston net,0.0,Low
38.26,-65.32,1999,5,Atlantic Ocean,Neuston net,0.00432,Low
34.844,21.4365,2014,8,Atlantic Ocean,Manta net,0.216012,High
35.7511,15.8737,2014,8,Atlantic Ocean,Manta net,0.475341,High
31.38,-66.4,1997,4,Atlantic Ocean,Neuston net,0.043196,Low
33.25,-64.86,1989,6,Atlantic Ocean,Neuston net,0.369332,High
36.35,-66.4,1998,10,Atlantic Ocean,Neuston net,0.00864,Low
40.33,-68.47,2005,9,Atlantic Ocean,Neuston net,0.001348,Low
31.72,-144.77,2007,7,Pacific Ocean,Neuston net,0.0,Low
33.65155,-132.9671,2015,9,Pacific Ocean,Manta net,0.493343,High
31.6,-128.783,1973,2,Pacific Ocean,Neuston net,0.01,Low
24.43,-79.75,1996,5,Atlantic Ocean,Neuston net,0.00648,Low
24.13,-76.12,1992,4,Atlantic Ocean,Neuston net,0.00864,Low
29.93,-61.81,2001,4,Atlantic Ocean,Neuston net,0.034556,Low
20.24,-68.52,2008,4,Atlantic Ocean,Neuston net,0.0,Low
26.39,-72.55,1992,5,Atlantic Ocean,Neuston net,0.00432,Low
30.367,-145.1,1973,2,Pacific Ocean,Neuston net,0.002,Low
31.09,-74.71,2001,4,Atlantic Ocean,Neuston net,0.0,Low
28.07,-78.73,2001,4,Atlantic Ocean,Neuston net,0.0,Low
12.18,-61.82,1994,12,Atlantic Ocean,Neuston net,0.00216,Low
15.5802,-35.6167,2014,11,Atlantic Ocean,Grab sample,0.005,Low
15.98,-45.2,2014,11,Atlantic Ocean,Grab sample,0.005,Low
22.11,-141.71,2010,10,Pacific Ocean,Neuston net,0.0,Low
29.987158,-138.2435,2015,8,Pacific Ocean,Manta net,6.679233,High
30.003118,-136.662,2015,8,Pacific Ocean,Manta net,3.956987,High
17.15,-73.37,1994,12,Atlantic Ocean,Neuston net,0.01728,Low
19.02,-68.55,1992,12,Atlantic Ocean,Neuston net,0.00648,Low
16.67,-62.58,2001,11,Atlantic Ocean,Neuston net,0.028796,Low
14.3441,-58.6255,2014,12,Atlantic Ocean,Grab sample,0.014,Low
14.4934,-59.5731,2014,12,Atlantic Ocean,Grab sample,0.024,Low
14.43,-61.15,1999,11,Atlantic Ocean,Neuston net,0.028796,Low
-13.9155,-38.9899,2015,7,Atlantic Ocean,Grab sample,0.0,Low
-10.933,-34.9287,2015,4,Atlantic Ocean,Grab sample,0.005,Low
2.19,-135.73,2011,12,Pacific Ocean,Neuston net,0.0,Low
1.0,-82.0,2017,10,Pacific Ocean,Plankton net,0.65,High
5.62,-86.96,2001,11,Pacific Ocean,Neuston net,0.0,Low
16.83,-116.12,2002,12,Pacific Ocean,Neuston net,0.0,Low
31.8705,34.6625,2013,8,Atlantic Ocean,Manta net,1.536936,High
61.1444,-165.3639,2016,8,Pacific Ocean,Grab sample,0.003,Low
17.55,-158.31,2005,8,Pacific Ocean,Neuston net,0.011996,Low
19.95,-156.16,2005,8,Pacific Ocean,Neuston net,0.0,Low
20.35,-154.67,2008,5,Pacific Ocean,Neuston net,0.0,Low
33.38,-156.38,2009,8,Pacific Ocean,Neuston net,0.0,Low
31.75,-153.14165,2015,8,Pacific Ocean,Manta net,0.285813,High
40.38,-157.49,2011,12,Pacific Ocean,Neuston net,0.44862,High
43.1132,5.9279,2013,7,Atlantic Ocean,Manta net,1.95013,High
42.6938,8.5717,2010,7,Atlantic Ocean,Neuston net,0.295975,High
56.6035,-2.036333,2019,1,Atlantic Ocean,Neuston net,0.008704,Low
57.713333,-3.900333,2014,1,Atlantic Ocean,Neuston net,0.0,Low
54.153667,13.565167,2020,10,Atlantic Ocean,Manta net,0.014362,Low
47.567667,-141.577333,2019,2,Pacific Ocean,Neuston net,0.0,Low
46.3,-52.95,1992,8,Atlantic Ocean,Neuston net,0.0,Low
43.67,-67.97,2002,9,Atlantic Ocean,Neuston net,0.0,Low
31.58,-66.31,2000,6,Atlantic Ocean,Neuston net,0.073436,Low
34.94,-58.23,2006,10,Atlantic Ocean,Neuston net,0.00216,Low
33.38,-59.72,1993,10,Atlantic Ocean,Neuston net,0.01512,Low
36.728415,2.795861,2018,6,Atlantic Ocean,Manta net,0.16852,High
41.379079,2.194423,2021,2,Atlantic Ocean,Manta net,1.065333,High
31.72,-144.77,2006,12,Pacific Ocean,Neuston net,0.0,Low
32.039,-137.9334,2009,8,Pacific Ocean,Manta net,2.311,High
32.03,-68.92,2000,4,Atlantic Ocean,Neuston net,0.0081,Low
24.6,-70.28,1991,5,Atlantic Ocean,Neuston net,0.024,Low
28.08,-72.03,1994,5,Atlantic Ocean,Neuston net,0.117224,High
28.0,-71.13,1995,5,Atlantic Ocean,Neuston net,0.032396,Low
30.48,-64.89,2001,5,Atlantic Ocean,Neuston net,0.043196,Low
30.470241,-14.533441,2015,11,Atlantic Ocean,Intake seawater pump,2.0,High
32.5205,-147.2988,2007,9,Pacific Ocean,Neuston net,0.936173,High
24.29,-81.25,1999,3,Atlantic Ocean,Neuston net,0.003928,Low
24.77,-80.2,1999,2,Atlantic Ocean,Neuston net,0.0108,Low
25.35,-141.11,2012,10,Pacific Ocean,Neuston net,6.68962,High
22.11,-141.71,2011,3,Pacific Ocean,Neuston net,0.0,Low
22.9963,-146.9778,2014,8,Pacific Ocean,Grab sample,0.013,Low
28.72,-140.03,2004,8,Pacific Ocean,Neuston net,0.0,Low
27.8261,-82.5675,2016,10,Atlantic Ocean,Van Dorn sampler,1000.0,High
16.8,-64.2,1992,12,Atlantic Ocean,Neuston net,0.0,Low
16.55,-58.67,1997,11,Atlantic Ocean,Neuston net,0.00864,Low
12.67,-61.5,2003,12,Atlantic Ocean,Neuston net,0.0,Low
11.85,-57.85,2007,11,Atlantic Ocean,Neuston net,0.0,Low
17.0813,-28.1118,2014,12,Atlantic Ocean,Grab sample,0.006,Low
29.18025,-132.9814,2015,9,Pacific Ocean,Manta net,1.692349,High
18.1,-78.53,1996,12,Atlantic Ocean,Neuston net,0.0,Low
16.62,-75.3,1997,12,Atlantic Ocean,Neuston net,0.0,Low
11.45,-64.6,1991,12,Atlantic Ocean,Neuston net,0.00432,Low
12.39,-63.05,1987,12,Atlantic Ocean,Neuston net,0.00432,Low
19.28,-69.09,2005,3,Atlantic Ocean,Neuston net,0.0,Low
-26.3881,-39.9167,2010,11,Atlantic Ocean,Neuston net,0.068135,Low
19.62,-146.5,2009,3,Pacific Ocean,Neuston net,0.00216,Low
18.8,-74.97,1993,2,Atlantic Ocean,Neuston net,0.0,Low
19.26,-78.73,2002,3,Atlantic Ocean,Neuston net,0.038876,Low
17.46,-77.06,2001,2,Atlantic Ocean,Neuston net,0.00648,Low
10.61,-165.95,2002,4,Pacific Ocean,Neuston net,0.001964,Low
15.94,-162.49,2003,12,Pacific Ocean,Neuston net,0.0,Low
54.6165,-4.934167,2021,9,Atlantic Ocean,Neuston net,0.0,Low
20.35,-154.67,2007,11,Pacific Ocean,Neuston net,0.0,Low
31.151,-160.1013,2009,9,Pacific Ocean,Neuston net,8.714907,High
33.38,-156.38,2010,7,Pacific Ocean,Neuston net,0.0,Low
33.47,-151.63,2008,12,Pacific Ocean,Neuston net,0.00864,Low
-45.0875,-52.9857,2018,3,Atlantic Ocean,Intake seawater pump,19.0,High
40.533333,6.146667,2012,8,Atlantic Ocean,Manta net,1.597341,High
45.09,-59.8,1989,7,Atlantic Ocean,Neuston net,0.004408,Low
42.61,-69.78,2008,7,Atlantic Ocean,Neuston net,0.0,Low
42.6265,9.8107,2014,6,Atlantic Ocean,Manta net,0.764027,High
57.9035,-6.037,2018,1,Atlantic Ocean,Neuston net,0.030139,Low
31.42,-77.94,2004,5,Atlantic Ocean,Neuston net,0.0072,Low
39.45,-70.12,1998,6,Atlantic Ocean,Neuston net,0.0,Low
37.565,-0.648333,2017,8,Atlantic Ocean,Manta net,0.120163,High
37.07,-24.216667,2019,7,Atlantic Ocean,Manta net,0.246754,High
31.72,-144.77,2006,5,Pacific Ocean,Neuston net,0.0,Low
33.906033,-140.5,2019,12,Pacific Ocean,Manta net,4.256088,High
22.28,-58.0,1993,10,Atlantic Ocean,Neuston net,0.099352,High
21.23,-73.83,2000,2,Atlantic Ocean,Neuston net,0.00216,Low
26.5,-73.13,1997,5,Atlantic Ocean,Neuston net,0.043196,Low
27.53,-66.78,1998,4,Atlantic Ocean,Neuston net,0.251948,High
30.47,-71.22,2003,5,Atlantic Ocean,Neuston net,0.072896,Low
32.01861,-143.64,2015,8,Pacific Ocean,Manta net,3.903438,High
24.94,-85.12,2007,2,Atlantic Ocean,Neuston net,0.0,Low
23.83,-81.97,1996,5,Atlantic Ocean,Neuston net,0.0,Low
23.88,-82.65,2001,1,Atlantic Ocean,Neuston net,0.0216,Low
28.18,-59.32,1999,11,Atlantic Ocean,Neuston net,0.02376,Low
25.97,-57.67,1996,10,Atlantic Ocean,Neuston net,0.312224,High
28.72,-140.03,2005,1,Pacific Ocean,Neuston net,0.0,Low
30.0181,-139.15245,2015,8,Pacific Ocean,Manta net,5.194461,High
25.9,-77.58,1995,5,Atlantic Ocean,Neuston net,0.0,Low
25.87,-79.97,1991,4,Atlantic Ocean,Neuston net,0.0,Low
27.9899,-82.6316,2016,10,Atlantic Ocean,Van Dorn sampler,0.0,Low
16.4333,-37.8333,2014,11,Atlantic Ocean,Grab sample,0.005,Low
15.1563,-41.091,2014,12,Atlantic Ocean,Grab sample,0.001,Low
15.3523,-44.7813,2014,12,Atlantic Ocean,Grab sample,0.055,Low
25.35,-141.11,2012,6,Pacific Ocean,Neuston net,0.004584,Low
22.11,-141.71,2011,6,Pacific Ocean,Neuston net,0.0,Low
28.3507,-144.203,2010,10,Pacific Ocean,Manta net,0.051,Low
17.7495,-87.025,2014,2,Atlantic Ocean,Grab sample,0.0,Low
14.18,-81.58,1992,3,Atlantic Ocean,Neuston net,0.0,Low
18.3642,-64.7255,2016,5,Atlantic Ocean,Grab sample,0.0,Low
16.67,-58.75,1994,11,Atlantic Ocean,Neuston net,0.00648,Low
18.73,-58.33,2005,10,Atlantic Ocean,Neuston net,0.007632,Low
15.2667,-50.6,2014,11,Atlantic Ocean,Grab sample,0.003,Low
-24.6527,-124.7923,2011,4,Pacific Ocean,Neuston net,0.313656,High
-25.3823,-9.2272,2011,1,Atlantic Ocean,Neuston net,0.876022,High
19.51,-144.23,2004,11,Pacific Ocean,Neuston net,0.0,Low
18.97,-143.47,2007,3,Pacific Ocean,Neuston net,0.0108,Low
10.3211,-109.2291,2016,3,Pacific Ocean,Grab sample,0.001,Low
17.58,-79.45,1994,2,Atlantic Ocean,Neuston net,0.00864,Low
-36.02685,23.358483,2017,5,Indian Ocean,Neuston net,0.009596,Low
-17.4895,-149.525167,2016,8,Pacific Ocean,Manta net,0.089927,High
14.12,-157.12,2011,7,Pacific Ocean,Neuston net,0.0,Low
12.95,-156.94,2009,3,Pacific Ocean,Neuston net,0.0216,Low
20.57,-155.54,2002,3,Pacific Ocean,Neuston net,0.00216,Low
28.37305,-150.0215,2015,8,Pacific Ocean,Manta net,1.21843,High
43.96,-66.94,1999,7,Atlantic Ocean,Neuston net,0.006824,Low
43.82,-69.5,1992,5,Atlantic Ocean,Neuston net,0.00432,Low
44.2168,-68.5669,2014,10,Atlantic Ocean,Grab sample,0.008,Low
56.124667,-2.7735,2021,12,Atlantic Ocean,Neuston net,0.007106,Low
60.517167,0.257667,2014,1,Atlantic Ocean,Neuston net,0.029608,Low
37.7,24.3,2015,6,Atlantic Ocean,Manta net,0.166667,High
39.055333,8.322167,2021,9,Atlantic Ocean,Manta net,2.36587,High
41.248833,9.297717,2018,5,Atlantic Ocean,Manta net,0.050638,Low
44.067633,-129.0198,2019,12,Pacific Ocean,Manta net,0.044293,Low
41.5633,-71.2367,2015,10,Atlantic Ocean,Grab sample,0.004,Low
41.16,-70.98,1997,7,Atlantic Ocean,Neuston net,0.00216,Low
41.45,-70.73,1998,8,Atlantic Ocean,Neuston net,0.0,Low
42.13,-69.24,2002,7,Atlantic Ocean,Neuston net,0.0,Low
40.57,-69.93,1996,8,Atlantic Ocean,Neuston net,0.029688,Low
32.37,-146.51,2012,5,Pacific Ocean,Neuston net,0.006272,Low
31.54,-143.82,2010,10,Pacific Ocean,Neuston net,0.0,Low
33.82427,-138.277,2015,8,Pacific Ocean,Manta net,11.354408,High
31.18,-56.85,1991,10,Atlantic Ocean,Neuston net,0.08774,High
21.37,-58.67,1991,10,Atlantic Ocean,Neuston net,0.045356,Low
20.27,-64.99,2007,5,Atlantic Ocean,Neuston net,0.01728,Low
24.43,-72.43,1993,2,Atlantic Ocean,Neuston net,0.01296,Low
31.04,-69.34,1999,4,Atlantic Ocean,Neuston net,0.01512,Low
27.4098,-37.3969,2013,6,Atlantic Ocean,Neuston net,0.128435,High
25.5377,-76.7583,2015,2,Atlantic Ocean,Grab sample,0.008,Low
21.78,-74.53,1995,2,Atlantic Ocean,Neuston net,0.0,Low
27.1,-77.35,2004,2,Atlantic Ocean,Neuston net,0.043196,Low
26.0,-79.83,2002,2,Atlantic Ocean,Neuston net,0.0,Low
27.8524,-82.4093,2017,7,Atlantic Ocean,Van Dorn sampler,2000.0,High
30.9999,-135.403,2015,8,Pacific Ocean,Manta net,1.571052,High
26.91925,-130.6392,2015,9,Pacific Ocean,Manta net,0.468736,High
21.15,-142.77,2009,6,Pacific Ocean,Neuston net,0.0,Low
28.72,-140.03,2005,5,Pacific Ocean,Neuston net,0.0,Low
29.98,-140.0,2008,3,Pacific Ocean,Neuston net,0.0,Low
15.12,-70.97,1993,12,Atlantic Ocean,Neuston net,0.0,Low
16.17,-70.49,2004,12,Atlantic Ocean,Neuston net,0.0,Low
17.9,-67.82,1989,12,Atlantic Ocean,Neuston net,0.0,Low
15.88,-62.28,1996,12,Atlantic Ocean,Neuston net,0.00432,Low
14.8,-60.14,1996,11,Atlantic Ocean,Neuston net,0.0,Low
18.5344,-42.8958,2014,12,Atlantic Ocean,Grab sample,0.0,Low
17.95008,-76.83569,2017,11,Atlantic Ocean,Manta net,0.0,Low
16.41,-84.65,2000,12,Atlantic Ocean,Neuston net,0.00216,Low
17.73,-86.53,1991,12,Atlantic Ocean,Neuston net,0.00432,Low
9.3385,-82.2399,2014,1,Atlantic Ocean,Grab sample,0.027,Low
10.65,-64.48,1995,12,Atlantic Ocean,Neuston net,0.0,Low
13.02,-71.22,1999,12,Atlantic Ocean,Neuston net,0.028796,Low
-28.8929,-102.5777,2011,4,Pacific Ocean,Neuston net,1.303493,High
-27.02439,-89.57097,2015,10,Pacific Ocean,Neuston net,0.056245,Low
18.89,-79.21,2003,3,Atlantic Ocean,Neuston net,0.0108,Low
16.85,-81.48,1995,12,Atlantic Ocean,Neuston net,0.0,Low
20.35,-154.67,2008,11,Pacific Ocean,Neuston net,0.0,Low
22.99,-148.78,2012,10,Pacific Ocean,Neuston net,8.715904,High
33.26,-156.98,2011,8,Pacific Ocean,Neuston net,0.0,Low
40.38,-157.49,2005,4,Pacific Ocean,Neuston net,0.44862,High
35.467,25.165,2017,7,Atlantic Ocean,Manta net,0.490476,High
43.0785,5.959667,2016,10,Atlantic Ocean,Manta net,0.292284,High
43.2528,5.3552,2018,10,Atlantic Ocean,Manta net,0.068729,Low
42.80995,6.261583,2017,8,Atlantic Ocean,Manta net,0.03203,Low
54.745167,-3.9095,2021,9,Atlantic Ocean,Neuston net,0.013667,Low
54.619667,-4.575333,2017,1,Atlantic Ocean,Neuston net,0.125773,High
19.66,-157.2,2003,2,Pacific Ocean,Neuston net,0.011248,Low
34.700483,-19.2545,2019,7,Atlantic Ocean,Manta net,0.133708,High
41.7018,10.0377,2014,10,Atlantic Ocean,Manta net,0.896831,High
41.575135,2.553135,2021,1,Atlantic Ocean,Manta net,0.324,High
48.7645,-144.4735,2019,3,Pacific Ocean,Neuston net,0.036032,Low
40.97,-70.45,2005,7,Atlantic Ocean,Neuston net,0.00216,Low
41.5,-70.63,1994,8,Atlantic Ocean,Neuston net,0.0,Low
41.38,-70.88,2001,6,Atlantic Ocean,Neuston net,0.00216,Low
40.43,-69.1,2004,8,Atlantic Ocean,Neuston net,0.00216,Low
38.73,-65.4,1992,5,Atlantic Ocean,Neuston net,0.0,Low
38.1533,-122.8895,2014,2,Pacific Ocean,Grab sample,0.0,Low
37.656,-76.4368,2015,10,Atlantic Ocean,Grab sample,0.008,Low
